,income_level,sex,age,town,occupation,height,1sibling,2home,3educ,4travel,5credit,6cr sum,7card,8pastime,9changes,10daily travel,11travel mode,12conscious,13accounts,14sum,15mobile,16mobtime,17car,18internet,19sport,20vegan,21civil,22polit,23ill,24medicine,25doctor,26covid,27advert,28culture,29food,30children,31rooms,32valuables,33cloths,34jewels,35smoke,36alcohol,37music,38face,39twitter,40online1,41online2,42TV,43refurb,44move,45travdest
116,1,female,65,Budakeszi,Lakatos ,168,0,0,2,1,1,1,1,3,0,3,0,0,1,685455,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,3,294,3,0,1,1,2,1,0,2,0,0,1,0,3
117,0,male,47,Nagykanizsa,asztalos ,165,3,0,3,1,1,2,1,2,2,2,4,0,0,1903483,1,0,0,0,1,1,1,0,1,1,5,1,0,1,0,0,0,0,2,1,1,1,1,0,1,0,2,1,0,0,0
118,0,male,62,Budakeszi,asztalos ,155,4,0,4,1,1,1,1,1,2,1,1,0,0,83662,1,0,1,0,1,0,1,1,1,0,1,1,0,3,2,0,4,761,2,0,1,3,2,1,0,1,2,0,1,0,1
119,1,male,48,Budakeszi,Szakorvos ,172,1,0,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,1,1,1,1,1,1,5,1,0,1,4,0,4,0,1,1,1,3,1,1,0,0,0,0,1,0,3
120,1,male,58,Nagykanizsa,asztalos ,161,4,0,3,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,2,2,0,0,2,1,1,3,1,0,0,2,1,1,0,1,2
121,0,male,37,Nagykanizsa,Szakorvos ,161,0,1,3,1,1,1,1,2,3,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,5,2,0,3,0,0,3,1255,1,2,1,0,2,0,0,0,0,0,0,0,3
122,1,male,65,Nagykanizsa,asztalos ,170,3,0,4,0,1,1,1,2,3,3,1,0,1,627679,0,0,0,1,1,0,1,1,1,1,0,2,0,1,0,1,3,357,2,1,1,3,2,1,1,1,0,2,1,1,1
123,0,female,54,Nagybajcs,Lakatos ,181,1,0,3,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,5,1,0,1,0,0,3,0,3,1,1,2,2,1,0,1,0,1,1,1,3
124,0,male,41,Nagykanizsa,asztalos ,163,3,0,3,1,0,1,1,1,2,0,0,0,0,582503,0,0,0,0,1,1,1,0,0,1,5,0,0,4,0,0,3,21960,1,1,1,1,2,0,1,2,0,1,1,1,1
125,0,female,34,Nagykanizsa,asztalos ,182,3,0,1,1,1,1,1,1,3,1,4,0,0,21084358,1,0,0,0,1,1,1,1,1,1,1,3,0,4,0,0,3,0,2,1,1,2,2,1,1,1,1,1,1,1,1
126,0,male,25,Nagybajcs,asztalos ,177,4,0,1,0,1,1,1,2,1,3,1,0,0,82073,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,3,1925,3,3,1,3,1,0,0,1,0,0,0,1,1
127,1,male,58,Nagybajcs,asztalos ,174,4,0,4,1,1,1,1,1,3,0,4,0,0,251241,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,2,1,1,3,2,0,1,1,0,1,0,0,4
128,1,male,46,Budakeszi,asztalos ,147,3,0,3,0,0,1,1,1,2,10,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,4,0,0,0,1,3,2,1,1,1,0,1,1,0,3
129,0,male,36,Nagykanizsa,Szakorvos ,179,3,1,1,1,1,1,1,2,0,1,0,0,0,1776939,1,0,0,1,1,0,0,1,1,0,1,2,0,1,2,0,3,7545,3,3,1,1,1,0,1,2,0,1,0,1,2
130,0,male,56,Nagybajcs,asztalos ,160,4,0,3,1,0,1,1,1,3,7,0,1,0,1116445,1,1,0,0,1,0,1,1,1,0,1,0,0,3,2,3,3,1431,1,1,1,3,2,1,1,1,0,0,1,0,1
131,0,male,45,Budakeszi,asztalos ,176,4,0,3,1,1,1,0,1,0,4,0,0,0,62743,1,0,0,0,1,1,0,1,1,0,0,1,0,1,2,1,3,0,3,0,1,3,2,1,1,2,0,1,1,0,3
132,1,male,47,Nagykanizsa,asztalos ,176,3,0,3,1,1,1,1,2,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,4,2,2,0,71,2,2,1,1,1,0,1,0,1,1,0,0,0
133,1,female,45,Nagykanizsa,Szakorvos ,172,4,0,3,1,1,1,1,1,2,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,3,1,1,1,1,0,1,0,0,0,0,2
134,1,female,48,Nagykanizsa,Lakatos ,175,3,2,2,1,1,1,1,1,0,0,0,0,1,2163069,1,0,0,1,1,1,0,1,1,0,2,0,0,1,1,0,0,13506,1,0,1,1,2,0,0,2,2,1,1,1,1
135,0,male,49,Nagybajcs,Lakatos ,176,3,2,3,1,1,2,1,1,2,9,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,4,2,3,1,0,2,1,1,2,1,0,0,1,2,1,1,1,1
136,1,female,33,Nagykanizsa,Lakatos ,189,0,0,4,1,1,1,1,3,0,0,1,0,0,1641564,1,0,0,1,1,0,0,0,0,1,5,2,0,3,0,0,1,0,2,1,1,3,1,1,1,1,0,0,1,0,3
137,0,male,38,Nagykanizsa,Lakatos ,161,0,2,1,1,1,1,1,1,3,2,0,0,1,29154,0,0,0,0,1,1,0,1,1,0,4,0,0,0,0,0,0,3,2,1,1,1,0,0,0,1,1,1,1,0,4
138,0,male,58,Budakeszi,Szakorvos ,177,3,0,2,0,1,1,1,1,2,1,4,0,0,1671799,0,0,0,0,1,0,0,1,1,0,5,1,0,1,2,0,0,970,3,0,1,3,1,0,1,1,0,1,1,1,2
139,0,male,46,Nagykanizsa,Lakatos ,163,3,0,0,0,1,1,0,1,3,18,4,0,1,353829,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,3,1375,3,0,1,0,0,0,0,1,2,0,1,1,1
140,1,male,25,Nagykanizsa,asztalos ,150,4,0,3,1,1,2,1,1,0,0,0,0,1,2362843,0,1,0,0,1,1,1,1,1,1,5,1,0,1,0,0,3,0,2,0,1,3,2,1,1,0,2,0,0,0,1
141,1,male,44,Budakeszi,asztalos ,173,1,0,3,1,1,1,1,2,2,4,2,0,1,1303333,1,0,0,0,0,0,1,1,0,0,5,1,0,1,2,2,4,0,2,0,1,1,2,0,0,1,2,0,0,1,4
142,1,male,58,Budakeszi,Lakatos ,169,1,0,4,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,2,1,1,113,1,3,1,3,2,1,1,1,2,0,0,0,3
143,0,male,53,Budakeszi,asztalos ,166,1,0,2,1,1,1,1,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,198,2,3,1,3,2,0,1,1,0,1,0,1,3
144,1,male,46,Nagybajcs,Szakorvos ,197,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,2,3,1,3,1,1,0,1,2,1,0,0,1
145,1,male,30,Budakeszi,Szakorvos ,189,4,0,0,0,1,1,1,1,2,2,1,0,0,1719994,1,0,1,1,1,1,0,1,1,1,4,0,1,1,0,3,3,0,3,0,1,1,1,0,1,0,2,1,1,0,1
146,1,male,34,Budakeszi,Lakatos ,172,3,0,1,0,1,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,0,0,3,0,2,1,0,0,1,0,0,1,0,1,1,1,1
147,1,male,62,Nagybajcs,asztalos ,174,0,0,2,1,1,1,1,5,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,5,2,0,1,2,0,3,0,2,0,0,0,2,1,0,1,2,0,0,0,0
148,0,female,62,Nagykanizsa,Szakorvos ,202,4,2,3,1,1,1,1,1,2,6,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,4,1,0,2,1,1,2,2,1,0,1,0,1,1,0,3
149,0,male,58,Nagykanizsa,Lakatos ,178,4,0,3,1,1,1,1,4,0,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,5,2,0,1,2,4,2,449,2,0,1,3,1,0,1,2,0,1,1,0,0
150,1,male,31,Budakeszi,Lakatos ,147,1,0,3,1,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,1,0,1168,2,1,1,3,2,1,0,1,0,1,1,0,2
151,1,male,49,Nagykanizsa,Szakorvos ,167,4,0,3,1,1,1,1,1,2,19,0,0,1,1673946,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,3,729,3,1,1,3,2,1,0,2,2,1,1,0,1
152,1,female,32,Nagybajcs,Lakatos ,191,0,2,4,1,1,1,1,1,2,2,0,0,1,3432927,0,0,0,0,1,1,1,0,1,0,5,1,0,4,0,0,0,0,2,1,1,2,2,1,0,0,2,0,1,1,1
153,0,female,25,Budakeszi,asztalos ,159,3,0,3,1,1,1,1,1,3,6,4,0,0,314031,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4,320,2,1,1,0,2,0,0,2,0,0,0,0,3
154,1,female,47,Budakeszi,Lakatos ,167,3,2,4,1,1,1,1,2,2,3,4,0,0,3522353,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,3,1254,3,1,1,3,2,1,0,1,2,1,1,0,2
155,0,male,30,Nagykanizsa,Lakatos ,178,4,0,3,1,1,1,1,1,0,1,4,0,0,480386,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,3,0,2,3,0,2,0,1,0,2,1,1,1,0,3
156,0,female,60,Nagykanizsa,asztalos ,165,0,0,3,1,1,2,0,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,1,2,1,1,0,0,0,1,0,1,0,1,1
157,1,male,56,Nagybajcs,Lakatos ,179,3,2,3,0,1,1,0,1,2,8,0,0,0,836702,1,1,1,0,1,0,0,0,1,0,0,2,0,4,0,0,4,1669,3,1,1,3,2,0,0,2,0,1,1,0,2
158,1,male,27,Nagykanizsa,Szakorvos ,166,4,0,4,1,1,1,1,2,2,16,1,0,0,191131,1,0,0,1,1,0,1,1,1,0,2,1,0,4,0,0,0,1482,2,3,1,2,1,1,1,2,2,0,0,0,1
159,1,male,31,Budakeszi,Lakatos ,166,4,1,0,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,0,0,1,0,0,3,9542,1,1,1,2,2,1,0,1,0,0,1,1,1
160,1,female,26,Budakeszi,asztalos ,175,3,0,4,0,1,1,1,2,2,2,0,0,0,735138,0,0,1,0,1,0,0,1,1,0,5,1,0,0,4,0,3,0,3,3,1,1,0,1,0,0,2,0,1,0,0
161,0,female,40,Nagykanizsa,Szakorvos ,170,4,0,4,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,1,0,0,0,0,3,0,3,0,1,1,2,1,1,1,0,1,1,0,1
162,0,male,31,Budakeszi,asztalos ,157,0,2,1,1,1,1,1,2,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,4,1,0,0,1040,2,0,1,1,2,0,0,1,0,0,1,1,1
163,1,male,27,Budakeszi,Szakorvos ,175,4,2,3,1,1,1,1,2,3,2,0,0,0,0,1,0,1,0,0,0,1,1,1,0,5,2,0,4,2,0,3,0,2,3,1,1,1,0,1,2,1,2,1,0,2
164,0,male,65,Nagybajcs,Lakatos ,179,3,0,4,1,1,2,1,2,0,7,0,0,1,1895396,0,0,0,0,1,0,1,1,1,0,5,0,0,1,2,0,3,141,3,2,1,3,3,0,1,1,2,2,0,0,1
165,0,male,40,Nagykanizsa,Lakatos ,158,3,0,2,0,1,1,1,1,2,4,0,0,1,3381779,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,2,4,0,3,1,1,3,1,0,1,1,0,1,1,1,2
166,0,male,25,Nagykanizsa,asztalos ,160,1,2,1,1,1,1,1,1,2,0,0,0,0,836245,1,1,0,0,1,1,0,1,1,0,1,1,0,1,3,2,0,0,2,0,1,1,2,0,0,0,0,0,0,0,1
167,0,male,36,Nagykanizsa,asztalos ,175,3,0,4,1,1,1,1,1,3,1,0,0,0,1245550,1,0,1,0,0,0,0,1,0,1,1,2,0,1,0,2,1,728,1,0,1,3,0,1,0,1,2,1,1,0,2
168,1,male,45,Budakeszi,Lakatos ,169,2,0,3,1,1,1,1,1,2,0,0,0,0,1066413,1,0,1,0,1,1,1,1,1,0,2,0,0,1,2,0,0,0,1,3,1,3,2,1,0,1,2,0,1,1,0
169,1,male,56,Nagykanizsa,Lakatos ,166,2,0,4,1,1,2,1,1,2,3,0,0,0,2667725,1,0,0,0,1,0,1,0,1,1,1,1,0,1,2,0,0,319,1,1,1,1,1,0,0,0,0,0,0,0,0
170,0,female,59,Nagykanizsa,Szakorvos ,185,0,2,4,1,1,1,1,1,3,5,0,0,0,280858,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,4,1552,2,0,1,1,1,0,0,1,0,1,0,0,3
171,1,male,64,Nagykanizsa,Lakatos ,173,0,0,2,0,1,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,5,1,0,1,0,0,0,948,3,1,1,1,2,1,0,1,2,0,0,0,4
172,0,female,59,Nagykanizsa,Lakatos ,187,4,0,2,0,1,1,1,1,3,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,5,1,0,3,0,3,3,544,1,1,1,3,2,0,1,1,0,0,0,0,1
173,0,male,54,Nagybajcs,asztalos ,171,3,0,3,1,1,1,0,2,2,1,1,0,1,1797596,1,0,0,0,1,0,0,1,1,1,3,2,0,4,2,0,1,816,1,3,1,2,1,0,0,1,0,1,1,0,1
174,0,male,44,Budakeszi,asztalos ,161,0,2,3,1,1,2,0,1,3,3,0,0,1,377307,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,386,2,2,1,3,2,0,0,1,0,1,0,0,1
175,0,female,38,Nagykanizsa,asztalos ,163,4,2,3,0,1,1,1,1,2,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,4,2355,3,0,1,1,2,1,0,1,0,0,1,0,4
176,0,male,26,Budakeszi,Szakorvos ,163,4,0,3,0,1,2,1,2,3,3,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,0,2,0,3,845,1,2,1,3,0,1,1,0,1,0,0,0,3
177,0,male,59,Budakeszi,asztalos ,164,0,0,2,0,1,1,1,2,0,1,4,0,1,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,2,0,0,22672,2,1,1,1,2,0,0,1,1,0,1,0,4
178,0,male,43,Nagykanizsa,Lakatos ,170,1,0,4,1,0,1,1,1,3,2,0,0,0,864232,0,1,0,1,0,0,0,1,1,1,5,1,0,0,2,2,0,305,2,1,1,3,2,0,0,2,0,1,1,0,1
179,0,female,46,Nagykanizsa,Szakorvos ,186,4,2,4,1,1,1,1,1,2,2,4,0,1,0,1,1,0,0,0,1,0,1,1,1,1,3,0,1,0,0,0,1763,3,0,1,1,2,0,1,1,0,0,1,1,1
180,1,female,56,Nagybajcs,asztalos ,154,0,0,4,1,1,1,1,3,3,5,0,0,0,1675261,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
181,0,female,38,Budakeszi,asztalos ,156,4,2,0,0,1,1,1,1,3,0,4,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1364,2,0,0,3,2,1,1,1,0,0,0,0,1
182,0,male,28,Nagykanizsa,asztalos ,165,0,0,3,1,1,1,1,1,2,2,1,0,0,3388307,1,0,0,0,1,1,0,1,1,1,1,1,0,1,2,1,0,0,3,0,0,2,2,1,1,2,0,0,1,1,3
183,0,male,46,Nagykanizsa,Lakatos ,185,0,0,4,1,1,1,1,2,0,5,4,0,1,332893,1,0,1,0,0,0,1,1,0,0,2,2,0,3,0,1,3,3679,2,3,1,3,2,0,1,1,2,1,1,1,2
184,0,male,59,Nagykanizsa,Lakatos ,161,3,0,2,0,1,1,1,2,3,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,2,4,4,680,2,3,1,3,2,1,0,2,0,1,1,1,3
185,0,male,38,Budakeszi,asztalos ,178,4,1,2,1,1,1,1,1,3,5,0,0,0,0,0,0,0,1,1,0,1,1,1,0,5,2,0,1,0,1,0,0,2,1,1,2,2,0,0,1,2,0,1,0,3
186,0,male,30,Nagykanizsa,Szakorvos ,167,1,0,3,1,1,1,0,1,0,1,0,0,1,2978936,1,0,0,0,1,1,0,0,0,0,3,1,0,3,1,3,3,423,1,3,1,3,1,1,0,2,0,1,0,0,2
187,0,male,51,Budakeszi,Szakorvos ,194,3,0,4,0,1,1,1,2,2,5,1,0,1,2982207,1,0,0,0,1,0,0,1,0,1,3,0,1,4,0,0,4,0,2,0,1,2,2,1,1,1,0,1,0,0,1
188,1,male,31,Nagykanizsa,asztalos ,187,3,0,3,1,1,1,1,5,2,5,1,0,1,623949,1,0,1,0,1,0,1,0,1,1,5,2,0,1,0,0,3,267,1,1,1,3,2,0,1,1,2,1,1,0,0
189,1,male,43,Budakeszi,Szakorvos ,179,2,0,3,1,1,1,0,3,2,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,5,0,0,4,2,0,3,0,2,3,1,2,0,1,1,1,2,0,1,1,3
190,1,male,25,Budakeszi,asztalos ,149,3,0,1,0,1,1,1,1,0,0,1,0,1,2520684,1,0,1,0,1,0,1,1,0,0,1,1,0,4,0,0,1,154,2,0,1,3,2,0,0,1,0,0,1,0,1
191,0,male,53,Budakeszi,Szakorvos ,167,0,2,3,0,1,1,0,1,2,3,3,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1895,2,1,1,1,2,1,1,1,2,1,0,1,0
192,0,male,39,Budakeszi,Szakorvos ,171,4,0,1,1,1,1,1,1,2,5,4,0,1,1836785,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,4,15002,2,2,1,0,2,0,0,1,2,0,1,0,1
193,1,male,35,Budakeszi,asztalos ,176,4,0,3,1,1,1,1,0,1,0,0,0,0,1816255,1,0,0,0,0,0,1,1,1,1,1,1,0,4,0,0,2,0,3,0,1,1,0,0,0,1,0,1,0,0,1
194,0,female,29,Budakeszi,Szakorvos ,161,4,0,2,0,1,1,1,1,2,2,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,2,3,897,2,1,1,3,2,1,0,1,0,1,1,0,2
195,0,male,52,Nagykanizsa,Lakatos ,167,4,0,3,1,1,1,1,0,2,1,1,0,0,147650,1,0,0,1,0,1,1,0,1,0,3,1,0,1,0,0,0,0,2,3,1,2,2,1,1,1,1,0,1,1,4
196,0,male,64,Nagykanizsa,asztalos ,185,0,0,3,1,1,1,0,4,2,10,1,0,0,371066,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,2,0,1,2,1,1,1,0,0,2,0,1,0,1,0
197,1,male,31,Budakeszi,Szakorvos ,171,3,0,3,0,1,1,1,3,2,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,3,1,0,0,1,0,0,1065,2,1,1,1,2,1,0,1,1,0,1,1,3
198,1,male,48,Nagykanizsa,Lakatos ,174,3,0,1,1,1,2,0,14,2,1,1,0,0,1191863,0,0,0,1,1,1,0,1,0,1,3,1,1,1,0,0,2,0,3,3,1,3,2,0,0,0,2,0,1,1,1
199,0,male,58,Nagykanizsa,Szakorvos ,166,4,0,2,1,1,1,1,1,1,11,4,0,1,1241566,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,0,0,1199,2,3,0,0,0,0,1,1,1,0,0,1,1
200,0,male,26,Nagybajcs,Lakatos ,148,4,0,4,1,1,1,1,2,3,1,3,0,0,1381262,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,3,407,3,1,1,3,2,1,0,1,0,0,0,1,2
201,0,male,62,Nagykanizsa,Szakorvos ,171,0,0,0,1,1,1,1,3,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,3,853,2,3,1,1,2,1,1,2,0,0,1,0,3
202,0,male,35,Nagykanizsa,asztalos ,153,4,0,1,1,1,1,1,4,2,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,2,1,1,1710,2,1,1,2,0,0,0,1,0,0,1,1,4
203,1,male,51,Nagykanizsa,Lakatos ,174,1,2,4,1,1,1,1,2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,4,0,0,3,145553,2,0,0,1,2,1,0,1,0,0,0,1,3
204,1,female,37,Budakeszi,Szakorvos ,167,4,2,4,1,1,1,1,1,2,11,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,2,1,4,0,2,0,1,2,2,1,0,1,0,0,1,0,0
205,0,male,62,Nagykanizsa,asztalos ,164,3,0,3,0,1,1,1,2,2,2,0,0,0,669310,0,0,1,1,1,0,0,0,1,0,5,2,0,1,0,0,1,0,3,1,1,2,2,1,0,0,2,1,0,0,0
206,1,male,38,Nagybajcs,Szakorvos ,169,4,0,1,1,1,2,1,7,2,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,3,1,0,3,0,2,3,1,1,2,0,1,1,0,0,0,0,1
207,1,male,53,Nagykanizsa,Lakatos ,174,0,0,3,1,1,1,0,1,0,3,1,0,1,2631813,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,895,0,1,1,2,0,0,0,1,1,0,0,0,1
208,1,female,39,Nagykanizsa,Lakatos ,175,3,0,2,1,1,1,1,2,0,0,3,0,0,1445980,0,0,0,0,1,0,1,1,1,1,2,1,0,3,0,0,0,0,2,3,1,2,1,1,0,1,2,1,1,0,1
209,0,male,30,Nagykanizsa,asztalos ,160,4,0,3,0,1,1,1,1,3,0,4,0,1,2284254,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,3,0,2,3,1,0,1,0,0,2,2,1,1,0,2
210,0,female,50,Budakeszi,asztalos ,168,3,0,3,0,1,1,1,3,2,6,4,0,1,0,0,0,1,0,1,1,1,1,0,0,1,2,0,4,0,0,3,0,3,1,0,1,2,0,0,2,0,0,0,0,1
211,1,female,51,Nagykanizsa,Lakatos ,177,4,0,3,0,1,1,1,2,0,1,0,0,0,551440,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,13617,3,0,1,1,1,1,0,0,2,1,0,1,2
212,1,female,34,Nagykanizsa,Lakatos ,163,4,0,4,1,1,1,1,1,3,3,1,0,1,1228266,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,1,912,2,1,1,3,2,1,1,2,2,0,1,1,2
213,1,male,58,Nagybajcs,asztalos ,166,4,0,3,1,1,1,1,1,3,3,1,0,0,2251027,0,0,0,0,0,1,0,1,1,0,5,1,0,1,2,1,0,0,2,0,0,2,2,1,0,1,0,1,0,0,1
214,0,male,38,Nagykanizsa,Lakatos ,157,0,0,3,1,1,1,1,1,2,0,0,0,1,964100,1,0,0,0,1,1,1,0,1,0,1,0,0,1,2,3,0,8285,2,2,1,3,1,1,0,1,0,0,0,0,1
215,1,female,27,Budakeszi,Lakatos ,157,4,0,0,1,1,2,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,2,3,0,1317,2,1,1,1,0,1,0,1,0,0,0,1,3
216,1,female,49,Nagykanizsa,asztalos ,159,3,0,3,1,1,2,1,2,3,0,1,0,1,435731,1,1,0,0,1,1,0,0,0,1,3,1,0,1,1,1,3,1093,1,1,1,3,2,0,0,1,0,1,1,0,3
217,1,female,50,Nagybajcs,asztalos ,167,0,0,3,1,1,1,1,2,2,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2,0,0,1296,2,3,1,3,2,0,0,0,2,1,0,0,1
218,0,male,38,Nagybajcs,asztalos ,179,0,0,4,1,1,1,1,1,3,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3,0,1,0,0,0,379,1,1,1,2,2,1,0,0,2,1,1,1,1
219,1,male,35,Nagykanizsa,Lakatos ,175,1,0,4,1,0,1,1,3,2,4,0,0,1,0,1,0,0,0,1,0,0,0,1,1,5,2,0,1,2,0,0,1565,2,3,1,2,2,0,0,2,0,0,0,1,1
220,0,male,48,Nagykanizsa,Szakorvos ,173,0,1,0,1,1,1,1,1,2,2,1,0,0,2488464,1,0,0,0,1,0,1,0,1,0,5,1,0,0,0,1,4,0,2,0,1,1,2,0,0,2,0,1,1,0,1
221,1,male,42,Budakeszi,Lakatos ,165,0,0,1,1,1,1,1,2,2,15,0,0,0,839522,1,0,1,0,1,1,0,1,1,1,5,1,0,1,0,0,4,1537,1,0,1,1,2,1,0,2,0,2,0,1,3
222,0,female,61,Budakeszi,Szakorvos ,202,3,0,3,1,1,1,1,4,2,6,1,0,0,662867,0,0,0,0,1,1,0,1,0,0,5,2,0,1,0,2,2,176,2,0,1,3,2,1,1,0,0,0,0,1,1
223,1,male,53,Nagykanizsa,Szakorvos ,180,0,2,4,1,1,1,1,0,2,3,0,0,1,2622107,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,0,0,67,2,0,1,1,1,1,1,2,2,1,0,0,1
224,0,male,44,Budakeszi,Lakatos ,158,4,0,3,1,1,1,1,3,2,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,0,220,3,3,1,3,2,1,0,0,0,0,0,1,1
225,1,male,56,Nagykanizsa,Szakorvos ,159,0,0,4,1,1,1,1,2,2,0,2,0,1,0,1,0,0,0,1,1,0,0,1,1,5,0,0,0,3,1,3,1950,2,1,1,2,0,0,0,1,0,1,1,1,2
226,1,female,60,Nagykanizsa,asztalos ,168,4,0,0,1,1,1,1,1,2,15,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,624,2,3,1,1,1,0,0,1,0,0,1,1,0
227,0,male,25,Budakeszi,asztalos ,175,4,1,3,0,1,1,1,1,2,1,0,0,1,942962,0,1,0,0,1,1,1,1,1,1,5,1,0,1,2,3,1,1513,2,2,0,2,2,0,0,1,2,0,0,0,0
228,1,female,35,Budakeszi,asztalos ,167,0,0,1,0,1,1,1,1,3,4,4,0,0,0,1,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2,0,1,3,2,1,0,1,1,1,1,1,2
229,0,male,26,Nagybajcs,Lakatos ,186,0,0,4,0,1,2,1,1,2,3,1,0,1,1836897,0,0,0,0,1,1,0,1,1,1,1,2,0,3,1,1,0,0,2,0,1,1,1,0,0,2,2,1,1,0,1
230,1,male,28,Budakeszi,Lakatos ,172,3,2,4,0,1,2,1,1,2,1,2,0,0,0,1,0,1,1,1,0,0,1,1,0,3,2,0,4,2,0,3,0,2,0,1,2,2,1,1,2,1,0,1,1,4
231,1,female,65,Budakeszi,Szakorvos ,184,3,0,4,1,1,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,4,0,1,0,1,1,1,1,1,2,1,0,0,1,1
232,1,female,45,Nagykanizsa,Szakorvos ,189,3,0,3,1,1,1,1,1,2,1,4,0,0,1918429,1,0,0,1,0,1,0,1,1,0,5,1,0,0,2,0,0,964,2,3,1,3,2,1,0,2,1,1,1,0,1
233,0,female,40,Budakeszi,asztalos ,166,0,0,2,0,1,1,1,1,2,3,0,0,1,643233,0,0,0,0,1,0,1,1,1,1,2,1,0,1,0,0,3,2383,2,1,1,3,2,0,0,0,2,0,1,0,1
